,id,text,label,label_text
6180,88cc9c6a5d,"Thank goodness for starbucks iced coffee...I was feeling so sluggish today, I think its this awful LA weather",1,neutral
6181,d8514244b8,"Uh. Finally home, but completely wiped.",0,negative
6182,41137cb6a6,"i have officially hit the wall, totally nonfunctionalproductive at work",0,negative
6183,957efc19e8,Trying to reorganize plans for tonight uggg  Hopefully it will still be lots `o fun!,2,positive
6184,d55bb1a2f7,grrh my phone (brand new might i add) keep just switching itself off and others are saying theirs does the same,0,negative
6185,9aaad5a01b, i love it to.. but i knw there gna cut stuff out on tv,1,neutral
6186,8363dce30a,Memorizing the first 18 lines of the General Prologue of The Canterbury Tales. Ughhh.,1,neutral
6187,a415ab31ba,"I hate working nights, cos I`m not really able to enjoy this gorgeous weather, as I will be asleep",0,negative
6188,5c5522b7b7," AND, We have your fabulous interracial ****!  WOOT!",2,positive
6189,ed3a7393b7,Got a day of painting,1,neutral
6190,1466d41c7d, yep 14 days whoop,1,neutral
6191,2ecac00b52,"_home Yes - that would be perfect.  That was supposed to happen, last night, still dry.  Usually happens as I a heading to appt.",2,positive
6192,103ea43074," Yeah, I agree. it does.  BTW, check out !linuxoutlaws. ;)",1,neutral
6193,4c8767e3ee, Glad you got there safe & saw your daughter.  Enjoy your time there!,2,positive
6194,847d69da87,probably one of the best surprises ever...you really are amazing,2,positive
6195,22cc1e2195,following  keep me updated for the latest dance scene event,1,neutral
6196,0be4d30912, It`s a date!,1,neutral
6197,77eb2db1c6, > 'live Q&A 24/7'... definitely the best part of twitter for me,2,positive
6198,819056fab6,I`m feeling so weak and tired from seating down in front of the pc. I really need to study for my HA long quiz.,0,negative
6199,2f5076a65a,No 10th  2 months=],1,neutral
6200,e1567b34aa,`Look at the tadpole`... `No! ... Look at me!!!` ... Foolish dog  http://yfrog.com/05ixbj,0,negative
6201,6b43eedde4,"going 2 watch Dogtown, hope it`s not too sad!",2,positive
6202,698b6e5aef,"I want tuna & salmon sashimi, B.C. rolls and dragon eye.",1,neutral
6203,c994907abb,"  We were in Lindos, and it absolutely ruled. Will post some pictures somewhere, some time. Back to work today",2,positive
6204,941fc6d22b,  Getting dizzy. Going to have to lower my original raise. Please don`t think any less of me.,0,negative
6205,4197b721a2, i couldnt respond cuz i maxed out,0,negative
6206,458744ff40,I gots the sniffles,1,neutral
6207,abc7fb10df, it`s Under a Honeymoon by The Good Life,1,neutral
6208,7702791c8a," I really should put up a pic, I guess.",1,neutral
6209,9012a7d74e,Cough drops taste gross...blaaaqhhh,0,negative
6210,695f5d2d11, I can`t stream videos on my phone,1,neutral
6211,4ca3acc003," yeahh, yeah its the hifi lol. grr dads being a pain, he said if i dont find anyone to go with i cant go :@",0,negative
6212,69938f9083,sunday is runday- outta bed and onto the road,1,neutral
6213,ccfd4e92f3,dancing around and cleaning the house..... loving my sunday so far,2,positive
6214,9fac949919,http://twitpic.com/4jgro - me again,1,neutral
6215,32d476c0f3,Why do I look so awesome in heels yet am so afraid of them?,1,neutral
6216,b0156e8928, I feel like I haven`t talked to you in a really really long time.,0,negative
6217,e8f3f93649, Cause I`m not hearing from you guys!!!,1,neutral
6218,3d61914294,: get into terminal and kill -9 it.  which is really what force quit should do,1,neutral
6219,8b986675c8,"At Rocky Cola Diner in Whittier tonight with teacher pal Mr. B, we had a great time chatting but no one else came...",2,positive
6220,da9b0c9767, I spell my name alyson too! Aly for short! We spell it the best,2,positive
6221,75faa739d4,"It`s not the internal fuse either  Poop. Might have to get the spare out of the loft, although that might be a job for 2 people...",1,neutral
6222,b08c76d7d0,"ok, son in bath, so gonna see if I can find some quick quotes.  Gonna miss ya`ll this weekend. I`m already gettin sad",0,negative
6223,1ebeec2fbf,  *waves to make it all OK again*,2,positive
6224,943b44d2f1," Pleased to hear it, but still I am shamed sometimes to hear what some men do",0,negative
6225,9c98d7c979,"mmm... hot chocolate, ugboots and topgear... life is good.",2,positive
6226,40b149d273, Ohh poor girl  I`ll email her... I am relying on you being here in October Mr!!,0,negative
6227,b0b8511fbd, A friend uses Logic and I must admit I did like it...but I don`t have a Mac,1,neutral
6228,76855e474a,oh no! I just crashed my ball pump,0,negative
6229,66bba7de03,Thanks for pointing out the crucial problems . Both of them have been taken care of  (cc: ),2,positive
6230,a650b02d11,    - Overwhelming lead for Strawberry Lemonade!!  My husband voted for Banana Fosters tho.,2,positive
6231,c4c731f0bc,OMFG my favourite jerk chicken place closed,0,negative
6232,543ff66eeb,OMGoodness back to school soon FUN!,2,positive
6233,96c0771dda," LOL! Yeah, well, same applies to the grocery store.",1,neutral
6234,14ecdac86a,   grats to aaron and christine,1,neutral
6235,234a562dd9, LOL I love my MacBook too. Oh and my iMac. Can`t decide which I love more. OK 24' iMac trumps 13' MacBook,2,positive
6236,6d924430ec,No 1 evr brngs me a starbux!   *~CoRiEoGrApHy~*,1,neutral
6237,f9d6d29a13,is stuck in traffic,1,neutral
6238,3dbae74fcd,"I want to go to VP, but no one is willing to come with me.",1,neutral
6239,5dbf3ceae2, I like your HR shirts. They`re inspiring me to think of witty/rude HR-like sayings I`d never actually wear.,2,positive
6240,59bc3dd186,it`s too beautiful to stay inside,2,positive
6241,d0e3994fac,Got people don`t let me skip sci pratical becos skola is impt and cannot waste my parents money.  Nt fair.,0,negative
6242,1a41807abb,Getting my self a nice cup of tea and turn on some music,2,positive
6243,aa371d19d2," Err, I get that  Now, with the TimThumb, what`s with the url?",1,neutral
6244,7e6fd5d697,Oh **** ... Placebo tix and Tori Amos both go on sale at 9am. Anticipating hot cake distribution of both.,0,negative
6245,063506c9c0,"still has half a math worksheet, science WB pages + worksheet, and english to go! feels a sniffle and dry eyes coming along too.",1,neutral
6246,edb893a0fe,"_Kay planted in the garden last week, ive got to check on it",1,neutral
6247,2426b87d1a," I saw your tweet a couple of weeks ago that had that hashtag, so wanted to contribute since I am a huge Mitch fan",2,positive
6248,4fa1f73931, That`s ok then....  I accept the slave role...  Your wish is my command...  hahaha,1,neutral
6249,b4e61f5683,im so tired  &i miss dionee already.,0,negative
6250,c88238fa1e, An expense I could do without at the moment,1,neutral
6251,eb4da39f39,why are plane tickets so expensive,0,negative
6252,355148845d, unfortunately I choose sleep over gym almost everyday  trying to get over it!,0,negative
6253,d30865326c, He needs to go back to his Scotty. That is what he was using when he won last year,2,positive
6254,9099b71c78,I don`t want to apply for jobs!!!,1,neutral
6255,dbe55d814b," haha no chance, I tweet rubbish back!",0,negative
6256,9b5acf25d6,"just woke up..busy busy busy 2day...bake bbyshower cupcakes and jays bday cake, bleach hair again & see my boo",1,neutral
6257,074f5c204c, I can`t really say much because none of it is set in stone.. but I`m planning a charity concert for Cystic Fibrosis,1,neutral
6258,3033ac62e5, had a life changing redhead - she got away,1,neutral
6259,f2a331b8c4,I have MAJOR CRAMPLES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,negative
6260,8aea1b6b25,  Whaaaaaaaaaat?!  Thas HOT B!    Super nice!,2,positive
6261,b056ec3a6f,"  hey y`all, we are waiting for final edits on our cover of 'sombody`s baby.'  can`t wait for some input",1,neutral
6262,ab40c924fe,too many good shows coming up and no money to buy tickets. fmfl. brand new at the troub?,2,positive
6263,bb5bc0bf04,"6:29 pm - ok, let`s go now through #bowman #strategicClock but first.. a break :-0 aargh.. tired",0,negative
6264,95f908a1d1," saw a Costa in St Pancras, but didnt have much time to have a drink over there. next time, i`ll try",1,neutral
6265,4a139ed15e,Grrrr....I got the wrong size coat for the sheep,0,negative
6266,f52f31eaab,_McFlyy FINALY MY CHANCE HAS CAME. . TO KILL YOU MWAHAHA! ha. not cool. .  ha  ****,1,neutral
6267,1abc302eb4, OHHH my bad! yes him  heh heh,0,negative
6268,1b6676addf," Totally unsurprised that Dave isn`t coming back to 10. But Annalisa is wrong for it, opposite of big warm mellow Dave.",0,negative
6269,a850c32e0c,Need a nap  but I have to take 4 trains now,1,neutral
6270,95c725edb6,"Just got back in, and I`m absolutely exhausted, have to be up in 5 hours for work",0,negative
6271,3abe2b51bb,*PEN JAM CLEARED* CLICK!,1,neutral
6272,718fadb8ce, I KNOW!!!! Its all stormy outside.. and my hair looks cute today..  hahah,2,positive
6273,62ca37ae4d, Ahh okay makes sense to start the preparations now then,2,positive
6274,b27a378c7e, then your gaaay!,1,neutral
6275,2d7948652a,juss dropped the wife off I love her so,2,positive
6276,40b7185d99,"Early Monday,great  Rainy Monday,not so great :|",0,negative
6277,cd871fe708,wonders when all of these end... hay...  http://plurk.com/p/wy9wi,0,negative
6278,29ff04c591, http://twitpic.com/4jam0 - Oh it`s so beautiful! I`m happy you had a great time! Heartz,2,positive
6279,6f150a8a03, Better then her getting mad and using the floor,1,neutral
6280,b0fc9f4b10, iPhone is doing that 'not opening downloaded apps' thing and I forgot my cord at home,0,negative
6281,01da8bfce5,Didn`t get to go wakeboarding  but i`ll be good cause i`m having a lush night!,2,positive
6282,0633a06f19," that made me laugh.  Sorry Grets, but you are not going to the Pool Room.",1,neutral
6283,90acb2fd3c,"gooooooood night, cant believe tomoroo is cancelled!  but still gonna be a giid night, GNI cant beat them!",1,neutral
6284,5c39fade50,Feeling down again. Today is way too stressful.,0,negative
6285,ffd1493f11, gah! no money..... at least not for bakugan,0,negative
6286,dca0ee3946, Yeah we actually went in the room they were at. I just didn`t look under the counter where they were,1,neutral
6287,14393f569c,Happy Monday!  Lots of little things to do today!  Tried to water plants out front very early in jammies! Got caught by two neighbors!!,2,positive
6288,75bdc96a1e,Take me away,1,neutral
6289,6666449e3f,",:Mother, Happy Mother`s Day.... and to all Mom`s there......  God Bless yhaw all... ?",2,positive
6290,fda9fd304f,"thinking lots of revision tomorrow  woo, hope it a sunny one.",2,positive
6291,986844b62e, i`ll go to the movies with you,1,neutral
6292,498947d194, I will post it later. Its not on my comp,1,neutral
6293,7b46dad07f, awww wish I was there! Have a brew for me B!,2,positive
6294,e4b6c9a295," Ntah, I really wanna be there",2,positive
6295,e773dda8d3,is starting to love twitter!!! Facebook-detox diet is working great,2,positive
6296,643d07a1e6,OMG...the heater in my room has been on all day while i was at school & now it`s boiling,0,negative
6297,d66c40fbde,I LOVE CHICAGO.   Tonight was AMAZING!!,2,positive
6298,fa48e8734d, gimme some ! i wanna try it   (Soulja Boy Tell `Em LIVE live > http://ustre.am/2UhS),1,neutral
6299,984c53d87d," You`re welcome, of course!",2,positive
6300,d25a8b5b1d,  May the 4th be with you too,2,positive
6301,2db64de360,wow...you leave facebook alone for the weekend and get 60 new notifications. WHEW!,2,positive
6302,f1f286e4b9,ugh im crying again  writing a rant about it on tumblr.,0,negative
6303,ae01b6389d, Not even better than Kapsel cha  Dy nulis notes? Spertinya gw ga ditag cuz g ada notificationnya... Huhu.,0,negative
6304,8a3e49fe3f,  its like that with the goo goo dolls for me. Then I heard 'iris' and absolutely loved it,2,positive
6305,78944eda15,Getting ready to go study outside while having some fun in such a nice sunny day.,2,positive
6306,fe95e39fdc,"So has anyone had that yucky new throwback pepsi and mountain dew yet? If they plan on keeping it around, I will not be drinking it!",0,negative
6307,c999fc1166,Ashley= getting sick... Ugh I`m losing my voice! Nooo,0,negative
6308,5189c47d63,I dont like the dentist...they make my gums hurt,0,negative
6309,ca4b9c7919,woke up from napping  finally got the sleep i needed,2,positive
6310,6dfdb079b6,Ugh.. Fricken Internet is down. Can do like 0 work without it. I want back in college just for the connection,0,negative
6311,3c4450a88d,Heading south on I-95.  Jacked mess around SR 234,1,neutral
6312,7b1cba35d6, i wud do but im at work   srry ****,1,neutral
6313,7b14195270,I just got my leavers do dress!!!!,1,neutral
6314,b00a8dae14, i feel that!! esp when you know u aint done the wrong  <3 U!,2,positive
6315,577b7b7901," Im home, phone died thou",0,negative
6316,289c30c52f,Can`t believe i`m spending my lunch break inside @ my desk,2,positive
6317,810ec6583b, are you having any problems sending images from Twitterberry  mine just doesn`t want to work ! ****,0,negative
6318,3c0e24b99e,"My new design portfolio is finally online: http://www.designia.nl - Still needs some tweaking on the details but it`s ok for now,",1,neutral
6319,1bec50dd54,"  I don`t mind whistlers if they are actually whistling a tune, but those who just whistle nothing drive me crazy!",2,positive
6320,b58106c8bd,This world makes me sad,0,negative
6321,82b06ce64c, sure ill follow you hun  ohh thank you are you a subscriber on my youtube?,2,positive
6322,c584919516, I think that plus everyone wants to see if the D-train could keep it going - obviously not.  Hopefully he`ll bounce back.,2,positive
6323,c58dce817e," mmm, athletic!!",1,neutral
6324,02aacdcb65,Missing Everyone,0,negative
6325,ac7b11c254,Playing Monopoly Jr. with the lil one.. Cheating isn`t as much fun when the other person has absolutely no idea,1,neutral
6326,17d5232511,im gonna fail this test miserably in history,0,negative
6327,ebc61dfde4,never expected to hear Beastie Boys in a Star Trek movie... was a super great flick though. *pew peww* -- (phasers),2,positive
6328,5af1620dfb, THIS WEBSITE GAVE ME A VIRUS! When i opened it more windows kept POPPING up,0,negative
6329,a60aef7c1b, was being sarcy as usual,0,negative
6330,bc3b235742,I skip school way too often  I`m rather proud actually.,2,positive
6331,e8d6e59aed," lol liking your style Alice tell him you`ve got standards to maintain lol, it`s national Cork girls go wild in london week",2,positive
